"","ensembl_gene_id","hgnc_symbol","entrezgene"
"3752","ENSG00000225265","TAF1A-AS1",NA
"3753","ENSG00000225338","RPL23AP18",NA
"3754","ENSG00000225522","",NA
"3755","ENSG00000225561","LINC01710",NA
"3756","ENSG00000225620","",NA
"3757","ENSG00000225712","ATP5G2P1",NA
"3758","ENSG00000225920","RIMKLBP2",NA
"3759","ENSG00000226013","MRPS18BP1",NA
"3760","ENSG00000226036","",NA
"3761","ENSG00000226148","SLC25A39P1",NA
"3762","ENSG00000226211","",NA
"3763","ENSG00000226226","PRELID3BP1",NA
"3764","ENSG00000226235","LEMD1-AS1",284576
"3765","ENSG00000226251","",NA
"3766","ENSG00000226289","CDCA4P3",NA
"3767","ENSG00000226330","",NA
"3768","ENSG00000226601","",NA
"3769","ENSG00000226640","",NA
"3770","ENSG00000226643","",NA
"3771","ENSG00000226693","NXNP1",NA
"3772","ENSG00000226780","",NA
"3773","ENSG00000226862","",NA
"3774","ENSG00000226868","",NA
"3775","ENSG00000226927","",NA
"3776","ENSG00000226945","",NA
"3777","ENSG00000226986","",NA
"3778","ENSG00000227002","SNRPEP10",NA
"3779","ENSG00000227048","",NA
"3780","ENSG00000227109","CRIP1P3",NA
"3781","ENSG00000227240","",NA
"3782","ENSG00000227417","",NA
"3783","ENSG00000227421","LINC01724",NA
"3784","ENSG00000227585","",NA
"3785","ENSG00000227591","",101930114
"3786","ENSG00000227613","QRSL1P2",NA
"3787","ENSG00000227621","PHBP11",NA
"3788","ENSG00000227687","",NA
"3789","ENSG00000227747","",NA
"3790","ENSG00000227764","LINC01693",NA
"3791","ENSG00000227887","RPS26P13",NA
"3792","ENSG00000227925","LINC01655",101929771
"3793","ENSG00000227940","LINC01696",105372897
"3794","ENSG00000228063","LYPLAL1-AS1",NA
"3795","ENSG00000228067","LINC01740",101929565
"3796","ENSG00000228081","",NA
"3797","ENSG00000228106","",102724017
"3798","ENSG00000228110","ST13P19",NA
"3799","ENSG00000228153","",NA
"3800","ENSG00000228167","",NA
"3801","ENSG00000228208","C1orf143",440714
"3802","ENSG00000228247","UBBP2",NA
"3803","ENSG00000228255","",NA
"3804","ENSG00000228288","PCAT6",100506696
"3805","ENSG00000228437","LINC02474",NA
"3806","ENSG00000228470","",NA
"3807","ENSG00000228530","",NA
"3808","ENSG00000228536","",NA
"3809","ENSG00000228646","RPL31P13",NA
"3810","ENSG00000228792","",NA
"3811","ENSG00000229120","CYCSP4",NA
"3812","ENSG00000229191","",NA
"3813","ENSG00000229220","",NA
"3814","ENSG00000229242","",NA
"3815","ENSG00000229258","",102723727
"3816","ENSG00000229399","",NA
"3817","ENSG00000229652","",NA
"3818","ENSG00000229657","",NA
"3819","ENSG00000229742","",NA
"3820","ENSG00000229747","",NA
"3821","ENSG00000229821","",NA
"3822","ENSG00000229832","",NA
"3823","ENSG00000229930","",NA
"3824","ENSG00000229983","",NA
"3825","ENSG00000229989","MIR181A1HG",NA
"3826","ENSG00000229991","AKR1B1P1",NA
"3827","ENSG00000230260","",NA
"3828","ENSG00000230280","HNRNPA1P59",NA
"3829","ENSG00000230318","XRCC6P3",NA
"3830","ENSG00000230461","PROX1-AS1",NA
"3831","ENSG00000230550","ERLNC1",101929441
"3832","ENSG00000230623","",NA
"3833","ENSG00000230714","",NA
"3834","ENSG00000230937","MIR205HG",642587
"3835","ENSG00000231057","",NA
"3836","ENSG00000231333","RPL34P6",NA
"3837","ENSG00000231507","LINC01353",100506775
"3838","ENSG00000231529","",NA
"3839","ENSG00000231547","",NA
"3840","ENSG00000231648","LINC01698",NA
"3841","ENSG00000231691","",NA
"3842","ENSG00000231714","",NA
"3843","ENSG00000231718","",400800
"3844","ENSG00000231814","LINC00210",100885798
"3845","ENSG00000231871","IPO9-AS1",100873949
"3846","ENSG00000231984","",NA
"3847","ENSG00000232077","LINC01031",101929184
"3848","ENSG00000232100","LINC01653",101929631
"3849","ENSG00000232134","RPS15AP12",NA
"3850","ENSG00000232237","ASCL5",647219
"3851","ENSG00000232436","",NA
"3852","ENSG00000232480","TGFB2-AS1",728463
"3853","ENSG00000232537","",NA
"3854","ENSG00000232621","C4BPAP2",NA
"3855","ENSG00000232626","",NA
"3856","ENSG00000232628","",101927143
"3857","ENSG00000232679","LINC01705",NA
"3858","ENSG00000232809","VDAC1P10",NA
"3859","ENSG00000232812","LINC01717",105372893
"3860","ENSG00000232824","PRR13P1",NA
"3861","ENSG00000232883","",NA
"3862","ENSG00000232917","HSPE1P6",NA
"3863","ENSG00000233012","HDAC1P2",NA
"3864","ENSG00000233040","FAM204BP",NA
"3865","ENSG00000233057","EEF1A1P14",NA
"3866","ENSG00000233217","MROH3P",NA
"3867","ENSG00000233384","",NA
"3868","ENSG00000233410","LINC01222",NA
"3869","ENSG00000233455","",NA
"3870","ENSG00000233620","",102723833
"3871","ENSG00000233626","",NA
"3872","ENSG00000233771","CICP5",NA
"3873","ENSG00000233791","LINC01136",730227
"3874","ENSG00000233827","FAM58BP",NA
"3875","ENSG00000234070","SPATA17-AS1",103752555
"3876","ENSG00000234132","",NA
"3877","ENSG00000234219","CDCA4P4",NA
"3878","ENSG00000234233","KCNH1-IT1",NA
"3879","ENSG00000234247","",NA
"3880","ENSG00000234419","CICP13",NA
"3881","ENSG00000234678","ELF3-AS1",102723465
"3882","ENSG00000234754","",400804
"3883","ENSG00000234761","",NA
"3884","ENSG00000234775","",NA
"3885","ENSG00000234915","",NA
"3886","ENSG00000234981","",NA
"3887","ENSG00000234996","",148709
"3888","ENSG00000235121","",NA
"3889","ENSG00000235163","",NA
"3890","ENSG00000235182","",NA
"3891","ENSG00000235363","SNRPGP10",NA
"3892","ENSG00000235449","",NA
"3893","ENSG00000235492","LINC01221",104266961
"3894","ENSG00000235582","",NA
"3895","ENSG00000235748","SEPT14P12",NA
"3896","ENSG00000235811","",NA
"3897","ENSG00000235862","",NA
"3898","ENSG00000236035","",NA
"3899","ENSG00000236108","",NA
"3900","ENSG00000236136","ADORA2BP1",NA
"3901","ENSG00000236230","",NA
"3902","ENSG00000236292","",NA
"3903","ENSG00000236317","",NA
"3904","ENSG00000236390","",NA
"3905","ENSG00000236430","KRT8P29",NA
"3906","ENSG00000236468","",NA
"3907","ENSG00000236523","NPM1P40",NA
"3908","ENSG00000236773","",NA
"3909","ENSG00000236779","",NA
"3910","ENSG00000236809","SNX25P1",NA
"3911","ENSG00000236846","",NA
"3912","ENSG00000236905","",NA
"3913","ENSG00000236911","",NA
"3914","ENSG00000236942","",NA
"3915","ENSG00000236950","LINC01774",105372894
"3916","ENSG00000237011","",NA
"3917","ENSG00000237074","",NA
"3918","ENSG00000237101","",101927164
"3919","ENSG00000237379","CBX1P3",NA
"3920","ENSG00000237605","",NA
"3921","ENSG00000237861","",NA
"3922","ENSG00000237980","",NA
"3923","ENSG00000238003","RPL10P4",NA
"3924","ENSG00000238042","LINC02257",105372950
"3925","ENSG00000238078","LINC01352",101929730
"3926","ENSG00000238232","",NA
"3927","ENSG00000240219","",NA
"3928","ENSG00000240710","",NA
"3929","ENSG00000243323","PTPRVP",148713
"3930","ENSG00000243636","",NA
"3931","ENSG00000243872","RN7SL464P",NA
"3932","ENSG00000244414","CFHR1",3078
"3933","ENSG00000244703","CD46P1",NA
"3934","ENSG00000249007","",NA
"3935","ENSG00000250536","ABHD17AP3",NA
"3936","ENSG00000251861","",NA
"3937","ENSG00000252879","RN7SKP98",NA
"3938","ENSG00000253097","RNU2-19P",NA
"3939","ENSG00000257315","ZBED6",9877
"3940","ENSG00000257315","ZBED6",100381270
"3941","ENSG00000257551","HLX-AS1",100873924
"3942","ENSG00000259815","",NA
"3943","ENSG00000260021","",NA
"3944","ENSG00000260088","",101929224
"3945","ENSG00000260505","",NA
"3946","ENSG00000260805","",NA
"3947","ENSG00000261000","",NA
"3948","ENSG00000261065","",NA
"3949","ENSG00000261314","",NA
"3950","ENSG00000261453","LINC01735",NA
"3951","ENSG00000263528","IKBKE",9641
"3952","ENSG00000263961","C1orf186",440712
"3953","ENSG00000264358","MIR3122",100422947
"3954","ENSG00000265986","MIR4735",100616363
"3955","ENSG00000266028","SRGAP2",23380
"3956","ENSG00000266094","RASSF5",83593
"3957","ENSG00000267305","",NA
"3958","ENSG00000270585","",NA
"3959","ENSG00000270708","",NA
"3960","ENSG00000270936","",NA
"3961","ENSG00000271580","",NA
"3962","ENSG00000271680","",NA
"3963","ENSG00000272167","",NA
"3964","ENSG00000272645","GTF2IP20",NA
"3965","ENSG00000272750","",NA
"3966","ENSG00000272823","",NA
"3967","ENSG00000273478","",NA
"3968","ENSG00000273844","",NA
"3969","ENSG00000274895","",NA
"3970","ENSG00000275213","",NA
"3971","ENSG00000276600","RAB7B",338382
"3972","ENSG00000276642","",NA
"3973","ENSG00000276735","",NA
"3974","ENSG00000276911","",NA
"3975","ENSG00000276997","",NA
"3976","ENSG00000277007","",NA
"3977","ENSG00000278467","",NA
"3978","ENSG00000278610","",NA
"3979","ENSG00000279333","",NA
"3980","ENSG00000279946","",NA
"3981","ENSG00000280924","LINC00628",127841
"3982","ENSG00000281406","BLACAT1",NA
"3983","ENSG00000281453","TGFB2-OT1",103611157
"3984","ENSG00000281664","LINC00538",100861504
"3985","ENSG00000282221","",NA
"3986","ENSG00000282265","",NA
"3987","ENSG00000282718","",NA
"3988","ENSG00000282849","",NA
"3989","ENSG00000283044","",NA
"3990","ENSG00000283518","",NA
"3991","ENSG00000283952","",NA
"3992","ENSG00000284214","MIR29C",407026
"3993","ENSG00000284237","",NA
"3994","ENSG00000284299","",NA
"3995","ENSG00000284376","",NA
"3996","ENSG00000284485","MIR205",406988
"3997","ENSG00000284486","",NA
"3998","ENSG00000010072","SPRTN",83932
"3999","ENSG00000015171","ZMYND11",10771
"4000","ENSG00000035687","ADSS",159
"4001","ENSG00000047056","WDR37",22884
"4002","ENSG00000054267","ARID4B",51742
"4003","ENSG00000054277","OPN3",23596
"4004","ENSG00000059588","TARBP1",6894
"4005","ENSG00000067057","PFKP",5214
"4006","ENSG00000067064","IDI1",3422
"4007","ENSG00000069248","NUP133",55746
"4008","ENSG00000077522","ACTN2",88
"4009","ENSG00000077585","GPR137B",7107
"4010","ENSG00000081692","JMJD4",65094
"4011","ENSG00000086619","ERO1B",56605
"4012","ENSG00000091483","FH",2271
"4013","ENSG00000107929","LARP4B",23185
"4014","ENSG00000107937","GTPBP4",23560
"4015","ENSG00000107959","PITRM1",10531
"4016","ENSG00000116574","RHOU",58480
"4017","ENSG00000116903","EXOC8",149371
"4018","ENSG00000116906","GNPAT",8443
"4019","ENSG00000116918","TSNAX",7257
"4020","ENSG00000116957","TBCE",6905
"4021","ENSG00000116962","NID1",4811
"4022","ENSG00000116977","LGALS8",3964
"4023","ENSG00000116984","MTR",4548
"4024","ENSG00000116991","SIPA1L2",57568
"4025","ENSG00000116996","ZP4",57829
"4026","ENSG00000117009","KMO",8564
"4027","ENSG00000119280","C1orf198",84886
"4028","ENSG00000119283","TRIM67",440730
"4029","ENSG00000119285","HEATR1",55127
"4030","ENSG00000121644","DESI2",51029
"4031","ENSG00000133019","CHRM3",1131
"4032","ENSG00000135744","AGT",183
"4033","ENSG00000135747","ZNF670-ZNF695",NA
"4034","ENSG00000135749","PCNX2",80003
"4035","ENSG00000135750","KCNK1",3775
"4036","ENSG00000135763","URB2",9816
"4037","ENSG00000135766","EGLN1",54583
"4038","ENSG00000135773","CAPN9",10753
"4039","ENSG00000135775","COG2",22796
"4040","ENSG00000135776","ABCB10",23456
"4041","ENSG00000135778","NTPCR",84284
"4042","ENSG00000135801","TAF5L",27097
"4043","ENSG00000143632","ACTA1",58
"4044","ENSG00000143633","C1orf131",128061
"4045","ENSG00000143641","GALNT2",2590
"4046","ENSG00000143643","TTC13",79573
"4047","ENSG00000143653","SCCPDH",51097
"4048","ENSG00000143669","LYST",1130
"4049","ENSG00000143674","MAP3K21",84451
"4050","ENSG00000143740","SNAP47",116841
"4051","ENSG00000143742","SRP9",6726
"4052","ENSG00000143751","SDE2",163859
"4053","ENSG00000143761","ARF1",375
"4054","ENSG00000143768","LEFTY2",7044
"4055","ENSG00000143772","ITPKB",3707
"4056","ENSG00000143774","GUK1",2987
"4057","ENSG00000143776","CDC42BPA",8476
"4058","ENSG00000143793","C1orf35",79169
"4059","ENSG00000143799","PARP1",142
"4060","ENSG00000143801","PSEN2",5664
"4061","ENSG00000143811","PYCR2",29920
"4062","ENSG00000143815","LBR",3930
"4063","ENSG00000143816","WNT9A",7483
"4064","ENSG00000143819","EPHX1",2052
"4065","ENSG00000148377","IDI2",91734
"4066","ENSG00000151240","DIP2C",22982
"4067","ENSG00000152904","GGPS1",9453
"4068","ENSG00000153187","HNRNPU",3192
"4069","ENSG00000153207","AHCTF1",25909
"4070","ENSG00000153230","OR14K1",NA
"4071","ENSG00000154342","WNT3A",89780
"4072","ENSG00000154358","OBSCN",84033
"4073","ENSG00000154370","TRIM11",81559
"4074","ENSG00000154380","ENAH",55740
"4075","ENSG00000154429","CCSAP",126731
"4076","ENSG00000155816","FMN2",56776
"4077","ENSG00000162711","NLRP3",114548
"4078","ENSG00000162714","ZNF496",84838
"4079","ENSG00000162722","TRIM58",25893
"4080","ENSG00000162727","OR2M5",127059
"4081","ENSG00000162843","WDR64",128025
"4082","ENSG00000162849","KIF26B",55083
"4083","ENSG00000162851","TFB2M",64216
"4084","ENSG00000162852","CNST",163882
"4085","ENSG00000162885","B3GALNT2",148789
"4086","ENSG00000162910","MRPL55",128308
"4087","ENSG00000162913","OBSCN-AS1",NA
"4088","ENSG00000162931","TRIM17",51127
"4089","ENSG00000162946","DISC1",27185
"4090","ENSG00000163041","H3F3A",3020
"4091","ENSG00000163050","COQ8A",56997
"4092","ENSG00000168118","RAB4A",5867
"4093","ENSG00000168148","HIST3H3",8290
"4094","ENSG00000168159","RNF187",149603
"4095","ENSG00000168243","GNG4",2786
"4096","ENSG00000168264","IRF2BP2",359948
"4097","ENSG00000168275","COA6",388753
"4098","ENSG00000169214","OR6F1",343169
"4099","ENSG00000169224","GCSAML",148823
"4100","ENSG00000171161","ZNF672",79894
"4101","ENSG00000171163","ZNF692",55657
"4102","ENSG00000171180","OR2M4",26245
"4103","ENSG00000173409","ARV1",64801
"4104","ENSG00000173726","TOMM20",9804
"4105","ENSG00000173728","C1orf100",200159
"4106","ENSG00000174371","EXO1",9156
"4107","ENSG00000175137","SH3BP5L",80851
"4108","ENSG00000177151","OR2T35",403244
"4109","ENSG00000177174","OR14C36",127066
"4110","ENSG00000177186","OR2M7",391196
"4111","ENSG00000177201","OR2T12",127064
"4112","ENSG00000177212","OR2T33",391195
"4113","ENSG00000177233","OR2M1P",NA
"4114","ENSG00000177275","OR2AJ1",127608
"4115","ENSG00000177462","OR2T8",343172
"4116","ENSG00000177476","OR2G3",81469
"4117","ENSG00000177489","OR2G2",81470
"4118","ENSG00000177535","OR2B11",127623
"4119","ENSG00000177614","PGBD5",79605
"4120","ENSG00000177770","CDKN2AIPNLP1",NA
"4121","ENSG00000177788","",NA
"4122","ENSG00000177800","TMEM78",NA
"4123","ENSG00000179397","CATSPERE",257044
"4124","ENSG00000179456","ZBTB18",10472
"4125","ENSG00000180287","PLD5",200150
"4126","ENSG00000180525","PRR26",414235
"4127","ENSG00000180875","GREM2",64388
"4128","ENSG00000181201","HIST3H2BA",NA
"4129","ENSG00000181218","HIST3H2A",92815
"4130","ENSG00000181450","ZNF678",339500
"4131","ENSG00000181873","IBA57",200205
"4132","ENSG00000182118","FAM89A",375061
"4133","ENSG00000182783","OR2T29",343563
"4134","ENSG00000182827","ACBD3",64746
"4135","ENSG00000182901","RGS7",6000
"4136","ENSG00000183780","SLC35F3",148641
"4137","ENSG00000183814","LIN9",286826
"4138","ENSG00000183929","DUSP5P1",NA
"4139","ENSG00000185155","MIXL1",83881
"4140","ENSG00000185220","PGBD2",267002
"4141","ENSG00000185420","SMYD3",64754
"4142","ENSG00000185736","ADARB2",105
"4143","ENSG00000185842","DNAH14",127602
"4144","ENSG00000185888","PRSS38",339501
"4145","ENSG00000186197","EDARADD",128178
"4146","ENSG00000187080","OR2AK2",391191
"4147","ENSG00000187701","OR2T27",403239
"4148","ENSG00000188295","ZNF669",79862
"4149","ENSG00000188558","OR2G6",391211
"4150","ENSG00000188739","RBM34",23029
"4151","ENSG00000189181","OR14I1",401994
"4152","ENSG00000196071","OR2L13",284521
"4153","ENSG00000196187","TMEM63A",9725
"4154","ENSG00000196242","OR2C3",81472
"4155","ENSG00000196289","BECN2",441925
"4156","ENSG00000196418","ZNF124",7678
"4157","ENSG00000196772","OR14A16",284532
"4158","ENSG00000196890","HIST3H2BB",128312
"4159","ENSG00000197067","OR2T32P",NA
"4160","ENSG00000197437","OR13G1",441933
"4161","ENSG00000197454","OR2L5",81466
"4162","ENSG00000197472","ZNF695",57116
"4163","ENSG00000197591","OR11L1",391189
"4164","ENSG00000197617","VN1R5",317705
"4165","ENSG00000197769","MAP1LC3C",440738
"4166","ENSG00000198128","OR2L3",391192
"4167","ENSG00000198452","OR14L1P",NA
"4168","ENSG00000198601","OR2M2",391194
"4169","ENSG00000198626","RYR2",6262
"4170","ENSG00000198835","GJC2",57165
"4171","ENSG00000200495","RNU6-1205P",NA
"4172","ENSG00000201492","RNA5SP78",NA
"4173","ENSG00000202063","RNA5SP79",NA
"4174","ENSG00000202079","",NA
"4175","ENSG00000202264","RNA5SP77",NA
"4176","ENSG00000203663","OR2L2",26246
"4177","ENSG00000203664","OR2W5",NA
"4178","ENSG00000203666","EFCAB2",84288
"4179","ENSG00000203667","COX20",116228
"4180","ENSG00000203668","CHML",1122
"4181","ENSG00000203684","IBA57-AS1",574432
"4182","ENSG00000203685","STUM",375057
"4183","ENSG00000205696","ADARB2-AS1",642394
"4184","ENSG00000205740","",107984285
"4185","ENSG00000206803","RNU6-968P",NA
"4186","ENSG00000207181","SNORA14B",677802
"4187","ENSG00000212156","RNU6-576P",NA
"4188","ENSG00000212237","RNA5SP18",NA
"4189","ENSG00000212916","MAP10",54627
"4190","ENSG00000213026","CFL1P4",NA
"4191","ENSG00000213028","",NA
"4192","ENSG00000213032","NDUFA3P3",NA
"4193","ENSG00000213690","",NA
"4194","ENSG00000214144","",NA
"4195","ENSG00000215149","KRT18P32",NA
"4196","ENSG00000215795","",NA
"4197","ENSG00000215796","",NA
"4198","ENSG00000215800","RSL24D1P4",NA
"4199","ENSG00000215802","RFKP1",NA
"4200","ENSG00000215805","",NA
"4201","ENSG00000215808","LINC01139",339535
"4202","ENSG00000215811","BTNL10",NA
"4203","ENSG00000215812","ZNF847P",NA
"4204","ENSG00000217327","RPS7P5",NA
"4205","ENSG00000221888","OR1C1",26188
"4206","ENSG00000221953","C1orf229",NA
"4207","ENSG00000222407","RNA5SP80",NA
"4208","ENSG00000222650","RNU2-70P",NA
"4209","ENSG00000222831","MIR1537",100302139
"4210","ENSG00000223282","RN7SKP165",NA
"4211","ENSG00000223353","",NA
"4212","ENSG00000223393","",101927604
"4213","ENSG00000223519","KIF28P",NA
"4214","ENSG00000223570","",NA
"4215","ENSG00000223635","",NA
"4216","ENSG00000223694","ADH5P3",NA
"4217","ENSG00000223776","LGALS8-AS1",100287902
"4218","ENSG00000223963","THAP12P8",NA
"4219","ENSG00000223982","SNRPD2P2",NA
"4220","ENSG00000224014","",NA
"4221","ENSG00000224227","OR2L1P",26247
"4222","ENSG00000224348","",NA
"4223","ENSG00000224407","",NA
"4224","ENSG00000224521","",105373278
"4225","ENSG00000224525","",NA
"4226","ENSG00000224566","FAM96AP2",NA
"4227","ENSG00000224625","TUBB8P6",NA
"4228","ENSG00000224783","MIPEPP2",NA
"4229","ENSG00000224830","OR2X1P",NA
"4230","ENSG00000224834","BTF3P9",NA
"4231","ENSG00000224939","LINC00184",100302691
"4232","ENSG00000225140","",101930421
"4233","ENSG00000225222","CHCHD4P5",NA
"4234","ENSG00000225300","",NA
"4235","ENSG00000225334","",NA
"4236","ENSG00000225401","TGIF2P1",NA
"4237","ENSG00000225486","",NA
"4238","ENSG00000225518","LINC01703",NA
"4239","ENSG00000225554","",NA
"4240","ENSG00000225656","",NA
"4241","ENSG00000225723","MTND6P15",NA
"4242","ENSG00000225919","LINC01745",105373199
"4243","ENSG00000225934","",NA
"4244","ENSG00000225984","HMGB1P26",NA
"4245","ENSG00000226014","",NA
"4246","ENSG00000226164","FGFR3P6",NA
"4247","ENSG00000226191","CLK3P2",NA
"4248","ENSG00000226349","",NA
"4249","ENSG00000226498","RPSAP21",NA
"4250","ENSG00000226663","MTND4P10",NA
"4251","ENSG00000226694","",NA
"4252","ENSG00000226758","DISC1-IT1",104472714
"4253","ENSG00000226762","",NA
"4254","ENSG00000226828","",339529
"4255","ENSG00000226876","",NA
"4256","ENSG00000226919","",NA
"4257","ENSG00000226920","",NA
"4258","ENSG00000227006","",NA
"4259","ENSG00000227043","LINC01682",NA
"4260","ENSG00000227236","",NA
"4261","ENSG00000227237","",NA
"4262","ENSG00000227338","",NA
"4263","ENSG00000227496","",NA
"4264","ENSG00000227625","",NA
"4265","ENSG00000227630","LINC01132",100506810
"4266","ENSG00000227671","",NA
"4267","ENSG00000227711","",NA
"4268","ENSG00000227728","",NA
"4269","ENSG00000227735","CYCSP5",NA
"4270","ENSG00000227860","MTND5P18",NA
"4271","ENSG00000227912","",NA
"4272","ENSG00000227934","",NA
"4273","ENSG00000227953","LINC01341",NA
"4274","ENSG00000227962","",NA
"4275","ENSG00000228044","",101927787
"4276","ENSG00000228058","LINC01736",101927532
"4277","ENSG00000228198","OR2M3",127062
"4278","ENSG00000228336","OR9H1P",NA
"4279","ENSG00000228382","ITPKB-IT1",NA
"4280","ENSG00000228525","",NA
"4281","ENSG00000228548","ITPKB-AS1",NA
"4282","ENSG00000228625","",NA
"4283","ENSG00000228729","",NA
"4284","ENSG00000228818","",NA
"4285","ENSG00000228830","",NA
"4286","ENSG00000228844","",NA
"4287","ENSG00000228879","",NA
"4288","ENSG00000228955","",NA
"4289","ENSG00000228982","",NA
"4290","ENSG00000229022","",NA
"4291","ENSG00000229205","LINC00200",399706
"4292","ENSG00000229228","LINC00582",100287814
"4293","ENSG00000229291","",NA
"4294","ENSG00000229367","HMGN2P19",NA
"4295","ENSG00000229400","",NA
"4296","ENSG00000229463","LYST-AS1",NA
"4297","ENSG00000229595","",NA
